,Unnamed: 0,START_DATE,END_DATE,START,STOP,MILES,date,time,day-night,DAY,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Airport/Travel,PURPOSE_Between Offices,PURPOSE_Charity ($),PURPOSE_Commute,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_Moving,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH
454,461,2016-06-24 12:19:00,2016-06-24 12:37:00,Cary,Raleigh,8.6,2016-06-24,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
455,462,2016-06-24 12:50:00,2016-06-24 13:12:00,Raleigh,Morrisville,9.0,2016-06-24,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
456,463,2016-06-24 13:18:00,2016-06-24 13:27:00,Morrisville,Cary,3.1,2016-06-24,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
457,464,2016-06-24 14:01:00,2016-06-24 14:20:00,Cary,Morrisville,8.4,2016-06-24,14.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,June
458,465,2016-06-24 20:44:00,2016-06-24 21:02:00,Kenner,New Orleans,12.8,2016-06-24,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
459,466,2016-06-25 09:03:00,2016-06-25 09:12:00,CBD,Bywater,4.5,2016-06-25,9.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
460,467,2016-06-25 09:15:00,2016-06-25 10:08:00,New Orleans,Chalmette,11.8,2016-06-25,9.0,Morning,Sat,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June
461,468,2016-06-25 10:18:00,2016-06-25 10:25:00,Chalmette,Arabi,1.1,2016-06-25,10.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
462,469,2016-06-25 10:50:00,2016-06-25 11:18:00,Arabi,Metairie,17.0,2016-06-25,10.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
463,470,2016-06-25 11:25:00,2016-06-25 11:34:00,Pontchartrain Shores,Pontchartrain Shores,1.7,2016-06-25,11.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
464,471,2016-06-25 11:53:00,2016-06-25 13:21:00,Metairie,New Orleans,15.5,2016-06-25,11.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
465,472,2016-06-25 19:47:00,2016-06-25 19:58:00,Storyville,Marigny,1.6,2016-06-25,19.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
466,473,2016-06-25 23:19:00,2016-06-25 23:26:00,Marigny,Storyville,1.5,2016-06-25,23.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
467,474,2016-06-26 17:43:00,2016-06-26 18:18:00,New Orleans,Kenner,12.6,2016-06-26,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
468,475,2016-06-26 18:45:00,2016-06-26 19:12:00,Pontchartrain Shores,Pontchartrain Shores,4.8,2016-06-26,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
469,476,2016-06-26 19:41:00,2016-06-26 19:50:00,Kenner,Kenner,2.2,2016-06-26,19.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
470,477,2016-06-26 21:14:00,2016-06-26 21:42:00,Kenner,New Orleans,13.0,2016-06-26,21.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
471,478,2016-06-27 07:37:00,2016-06-27 08:48:00,New Orleans,Covington,46.9,2016-06-27,7.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
472,479,2016-06-27 08:51:00,2016-06-27 09:00:00,Covington,Covington,2.5,2016-06-27,8.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
473,480,2016-06-27 09:05:00,2016-06-27 09:33:00,Covington,Covington,8.6,2016-06-27,9.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
474,481,2016-06-27 09:43:00,2016-06-27 10:08:00,Covington,Covington,5.2,2016-06-27,9.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
475,482,2016-06-27 10:22:00,2016-06-27 10:39:00,Covington,Covington,7.6,2016-06-27,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
476,483,2016-06-27 10:51:00,2016-06-27 10:58:00,Covington,Covington,1.8,2016-06-27,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
477,484,2016-06-27 11:06:00,2016-06-27 11:24:00,Covington,Mandeville,4.7,2016-06-27,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
478,485,2016-06-27 11:30:00,2016-06-27 11:42:00,Mandeville,Mandeville,2.8,2016-06-27,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
479,486,2016-06-27 12:22:00,2016-06-27 13:02:00,Mandeville,Metairie,30.0,2016-06-27,12.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
480,487,2016-06-27 13:56:00,2016-06-27 14:05:00,Metairie,Kenner,4.4,2016-06-27,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
481,488,2016-06-27 21:09:00,2016-06-27 21:19:00,Jamestown Court,Jamestown Court,1.0,2016-06-27,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
482,490,2016-06-28 20:13:00,2016-06-28 20:33:00,Cary,Durham,10.4,2016-06-28,20.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
483,491,2016-06-28 23:34:00,2016-06-28 23:59:00,Durham,Cary,9.9,2016-06-28,23.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
484,493,2016-06-29 08:56:00,2016-06-29 09:24:00,Cary,Morrisville,7.3,2016-06-29,8.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
485,494,2016-06-29 10:22:00,2016-06-29 10:38:00,Morrisville,Cary,7.4,2016-06-29,10.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
486,495,2016-06-29 11:49:00,2016-06-29 11:51:00,Whitebridge,Westpark Place,1.6,2016-06-29,11.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
487,496,2016-06-29 12:11:00,2016-06-29 12:16:00,Westpark Place,Whitebridge,1.8,2016-06-29,12.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
488,497,2016-06-29 20:11:00,2016-06-29 20:29:00,Cary,Durham,10.4,2016-06-29,20.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
489,498,2016-06-29 23:38:00,2016-06-30 00:00:00,Durham,Cary,9.9,2016-06-29,23.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
490,499,2016-06-30 20:09:00,2016-06-30 20:26:00,Cary,Durham,9.9,2016-06-30,20.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
491,501,2016-07-01 09:34:00,2016-07-01 09:57:00,Cary,Raleigh,13.3,2016-07-01,9.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
492,502,2016-07-01 12:36:00,2016-07-01 13:00:00,Raleigh,Cary,11.3,2016-07-01,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
493,503,2016-07-01 20:06:00,2016-07-01 20:24:00,Cary,Durham,10.5,2016-07-01,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
494,504,2016-07-01 23:48:00,2016-07-02 00:09:00,Durham,Cary,9.9,2016-07-01,23.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
495,505,2016-07-02 20:18:00,2016-07-02 20:36:00,Cary,Durham,10.1,2016-07-02,20.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
496,506,2016-07-02 23:48:00,2016-07-03 00:12:00,Durham,Cary,9.9,2016-07-02,23.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
497,508,2016-07-03 03:02:00,2016-07-03 03:08:00,Morrisville,Cary,3.1,2016-07-03,3.0,Morning,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
498,509,2016-07-03 20:00:00,2016-07-03 20:18:00,Cary,Durham,9.9,2016-07-03,20.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
499,511,2016-07-04 17:31:00,2016-07-04 17:49:00,Whitebridge,Summerwinds,8.8,2016-07-04,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
500,512,2016-07-04 18:23:00,2016-07-04 18:49:00,Summerwinds,Whitebridge,8.7,2016-07-04,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,July
501,513,2016-07-04 20:00:00,2016-07-04 20:17:00,Cary,Durham,11.8,2016-07-04,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
502,516,2016-07-05 16:48:00,2016-07-05 16:52:00,Whitebridge,Whitebridge,0.6,2016-07-05,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
503,517,2016-07-05 20:06:00,2016-07-05 20:26:00,Cary,Durham,9.9,2016-07-05,20.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
504,518,2016-07-05 22:41:00,2016-07-05 23:02:00,Durham,Morrisville,8.6,2016-07-05,22.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
505,520,2016-07-06 09:06:00,2016-07-06 09:25:00,Cary,Durham,9.9,2016-07-06,9.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
506,521,2016-07-06 12:48:00,2016-07-06 13:08:00,Durham,Cary,9.9,2016-07-06,12.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
507,522,2016-07-06 20:04:00,2016-07-06 20:14:00,Cary,Morrisville,3.3,2016-07-06,20.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
508,523,2016-07-06 23:46:00,2016-07-06 23:59:00,Morrisville,Cary,3.1,2016-07-06,23.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,July
509,524,2016-07-07 08:22:00,2016-07-07 08:50:00,Cary,Morrisville,7.9,2016-07-07,8.0,Morning,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,July
510,525,2016-07-07 10:27:00,2016-07-07 10:33:00,Morrisville,Cary,8.9,2016-07-07,10.0,Morning,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
511,526,2016-07-07 12:59:00,2016-07-07 13:35:00,Kenner,New Orleans,12.8,2016-07-07,12.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
512,527,2016-07-08 09:50:00,2016-07-08 10:13:00,CBD,Pontchartrain Beach,7.7,2016-07-08,9.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
513,528,2016-07-08 10:51:00,2016-07-08 11:12:00,Pontchartrain Beach,CBD,7.0,2016-07-08,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
514,529,2016-07-08 13:48:00,2016-07-08 14:11:00,New Orleans,Metairie,12.5,2016-07-08,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
515,530,2016-07-08 17:11:00,2016-07-08 17:30:00,Kenner,New Orleans,13.2,2016-07-08,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
516,531,2016-07-09 09:03:00,2016-07-09 09:46:00,New Orleans,Kenner,13.0,2016-07-09,9.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
517,532,2016-07-09 09:52:00,2016-07-09 10:06:00,Kenner,Metairie,4.9,2016-07-09,9.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
518,533,2016-07-09 10:15:00,2016-07-09 10:33:00,Metairie,New Orleans,8.5,2016-07-09,10.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
519,534,2016-07-10 14:10:00,2016-07-10 14:17:00,CBD,St Thomas,1.3,2016-07-10,14.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
520,535,2016-07-10 16:04:00,2016-07-10 16:15:00,St Thomas,CBD,1.8,2016-07-10,16.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
521,536,2016-07-10 18:05:00,2016-07-10 18:21:00,New Orleans,Kenner,13.6,2016-07-10,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
522,537,2016-07-10 19:51:00,2016-07-10 20:08:00,Kenner,New Orleans,13.4,2016-07-10,19.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
523,538,2016-07-12 16:10:00,2016-07-12 16:45:00,New Orleans,Kenner,12.3,2016-07-12,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
524,539,2016-07-12 19:21:00,2016-07-12 19:26:00,Kenner,Kenner,1.4,2016-07-12,19.0,Evening,Tues,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
525,540,2016-07-12 23:47:00,2016-07-13 00:11:00,Morrisville,Cary,8.7,2016-07-12,23.0,Night,Tues,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
526,541,2016-07-13 12:39:00,2016-07-13 13:20:00,Cary,Morrisville,23.5,2016-07-13,12.0,Afternoon,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
527,542,2016-07-13 13:25:00,2016-07-13 13:39:00,Morrisville,Morrisville,2.2,2016-07-13,13.0,Afternoon,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
528,543,2016-07-13 13:42:00,2016-07-13 13:54:00,Morrisville,Cary,4.4,2016-07-13,13.0,Afternoon,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
529,544,2016-07-14 15:51:00,2016-07-14 15:59:00,Cary,Morrisville,3.3,2016-07-14,15.0,Afternoon,Thus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
530,545,2016-07-14 16:03:00,2016-07-14 16:34:00,Morrisville,Morrisville,11.8,2016-07-14,16.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
531,546,2016-07-14 16:39:00,2016-07-14 20:05:00,Morrisville,Banner Elk,195.3,2016-07-14,16.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
532,547,2016-07-15 11:32:00,2016-07-15 11:53:00,Banner Elk,Banner Elk,8.3,2016-07-15,11.0,Afternoon,Fri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
533,548,2016-07-15 12:09:00,2016-07-15 12:19:00,Banner Elk,Banner Elk,3.2,2016-07-15,12.0,Afternoon,Fri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
534,549,2016-07-15 12:35:00,2016-07-15 13:15:00,Banner Elk,Elk Park,22.4,2016-07-15,12.0,Afternoon,Fri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
535,550,2016-07-15 15:03:00,2016-07-15 15:33:00,Elk Park,Banner Elk,12.2,2016-07-15,15.0,Afternoon,Fri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
536,551,2016-07-15 15:40:00,2016-07-15 15:52:00,Banner Elk,Banner Elk,4.5,2016-07-15,15.0,Afternoon,Fri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
537,552,2016-07-16 13:14:00,2016-07-16 14:10:00,Banner Elk,Newland,28.1,2016-07-16,13.0,Afternoon,Sat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
538,553,2016-07-16 14:14:00,2016-07-16 14:30:00,Newland,Newland,3.8,2016-07-16,14.0,Afternoon,Sat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
539,554,2016-07-16 15:29:00,2016-07-16 16:57:00,Newland,Boone,41.9,2016-07-16,15.0,Afternoon,Sat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
540,555,2016-07-16 19:42:00,2016-07-16 20:35:00,Boone,Banner Elk,23.8,2016-07-16,19.0,Evening,Sat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
541,556,2016-07-16 21:45:00,2016-07-16 22:18:00,Banner Elk,Banner Elk,13.0,2016-07-16,21.0,Night,Sat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
542,557,2016-07-16 22:50:00,2016-07-16 23:03:00,Banner Elk,Banner Elk,4.4,2016-07-16,22.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
543,558,2016-07-17 11:23:00,2016-07-17 11:50:00,Banner Elk,Boone,15.1,2016-07-17,11.0,Afternoon,Sun,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July
544,559,2016-07-17 12:20:00,2016-07-17 15:25:00,Boone,Cary,180.2,2016-07-17,12.0,Afternoon,Sun,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July
545,560,2016-07-18 10:37:00,2016-07-18 10:49:00,Cary,Morrisville,4.1,2016-07-18,10.0,Morning,Mon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July
546,561,2016-07-18 10:54:00,2016-07-18 11:15:00,Morrisville,Cary,6.1,2016-07-18,10.0,Morning,Mon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July
547,562,2016-07-18 11:25:00,2016-07-18 11:36:00,Northwoods,Preston,3.3,2016-07-18,11.0,Afternoon,Mon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July
548,563,2016-07-18 11:40:00,2016-07-18 11:56:00,Preston,Whitebridge,4.7,2016-07-18,11.0,Afternoon,Mon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July
549,564,2016-07-18 17:12:00,2016-07-18 17:33:00,Cary,Apex,7.2,2016-07-18,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
550,565,2016-07-18 18:32:00,2016-07-18 18:47:00,Apex,Cary,5.5,2016-07-18,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
551,566,2016-07-18 19:07:00,2016-07-18 19:14:00,Cary,Morrisville,3.3,2016-07-18,19.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
552,567,2016-07-18 20:28:00,2016-07-18 20:32:00,Hazelwood,Weston,0.9,2016-07-18,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
553,568,2016-07-18 21:11:00,2016-07-18 21:19:00,Morrisville,Cary,3.8,2016-07-18,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
554,569,2016-07-19 10:35:00,2016-07-19 10:51:00,Whitebridge,Stonewater,6.4,2016-07-19,10.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,July
555,570,2016-07-19 10:56:00,2016-07-19 11:11:00,Stonewater,Lexington Park at Amberly,3.0,2016-07-19,10.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
556,571,2016-07-19 11:30:00,2016-07-19 12:00:00,Lexington Park at Amberly,Whitebridge,8.7,2016-07-19,11.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
557,572,2016-07-19 17:14:00,2016-07-19 17:24:00,Whitebridge,Chessington,3.9,2016-07-19,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July
558,573,2016-07-19 17:50:00,2016-07-19 18:08:00,Chessington,Whitebridge,4.8,2016-07-19,17.0,Evening,Tues,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
559,574,2016-07-20 17:12:00,2016-07-20 17:24:00,Whitebridge,Edgehill Farms,2.8,2016-07-20,17.0,Evening,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
560,575,2016-07-20 17:50:00,2016-07-20 17:57:00,Edgehill Farms,Preston,1.4,2016-07-20,17.0,Evening,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
561,576,2016-07-20 18:16:00,2016-07-20 18:20:00,Preston,Whitebridge,1.4,2016-07-20,18.0,Evening,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
562,577,2016-07-21 17:17:00,2016-07-21 17:23:00,Whitebridge,Edgehill Farms,2.7,2016-07-21,17.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
563,578,2016-07-21 17:42:00,2016-07-21 17:51:00,Edgehill Farms,Burtrose,2.3,2016-07-21,17.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
564,579,2016-07-21 18:27:00,2016-07-21 18:42:00,Cary,Morrisville,3.7,2016-07-21,18.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
565,580,2016-07-21 19:30:00,2016-07-21 19:39:00,Morrisville,Cary,2.9,2016-07-21,19.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
566,581,2016-07-22 10:42:00,2016-07-22 10:53:00,Cary,Morrisville,3.8,2016-07-22,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
567,582,2016-07-22 11:11:00,2016-07-22 11:25:00,Morrisville,Cary,5.1,2016-07-22,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
568,583,2016-07-22 11:37:00,2016-07-22 12:00:00,Hazelwood,Lexington Park at Amberly,9.1,2016-07-22,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
569,584,2016-07-22 12:14:00,2016-07-22 12:31:00,Cary,Durham,8.0,2016-07-22,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
